region	.1 Percentile	99.9 Percentile	Mean	Total
CNDP2	1.01042	2.15162	1.98653	2569
CNDP1	1.01512	2.1131	1.95245	2569
LOC124904324	1.06105	2.39989	2.03532	2569
ZNF407-AS1	0.94291	2.18373	1.87411	2569
ZNF407	1.00575	2.07991	1.98138	2569
LOC124904323	1.02691	2.12046	1.98176	2569
LOC124904325	0.92308	2.17786	1.9174	2569
LOC124904326	1.0917	2.47312	2.02304	2569
LOC105376874	1.02684	2.48653	2.04494	2569
PTGR3	1.08896	2.15786	1.97626	2569
TSHZ1	1.04133	2.09686	1.99254	2569
LOC105372200	1.02612	2.1103	1.95819	2569
SMIM21	1.0334	2.118	1.9583	2569
LOC124900405	0.94925	2.08375	1.92927	2569
LOC107985177	0.9878	2.17918	1.98673	2569
LOC105372201	1.03508	2.23507	1.98642	2569
LOC105372202	0.96533	2.22237	1.93226	2569
LINC01898	0.97073	2.1003	1.92657	2569
LOC105372203	0.96509	2.257	1.94367	2569
LOC124904339	0.98031	2.39502	2.01885	2569
LOC105372204	1.0436	2.33189	2.00625	2569
LOC339298	1.02846	2.15916	1.99573	2569
LOC124904360	0.96433	2.18132	1.98056	2569
LOC105372206	1.01633	2.16075	2.01809	2569
LINC01893	0.99521	2.22321	1.95633	2569
LOC105372210	0.9961	2.09086	1.95276	2569
LOC105372209	0.96877	2.07773	1.9394	2569
LOC105372211	1.01414	2.12414	1.98642	2569
ZNF516	1.05233	2.09543	2.01053	2569
ZNF516-AS1	0.96881	2.23075	1.88857	2569
ZNF516-DT	1.00753	2.25459	1.88285	2569
LINC00908	0.99154	2.12216	1.99155	2569
LINC00683	1.00455	2.21173	1.95225	2569
LINC01927	0.98969	2.21032	1.98628	2569
LOC107985151	0.97908	2.27337	2.01088	2569
LOC105372212	1.02462	2.29432	2.03382	2569
LINC01879	0.9874	2.27443	1.96706	2569
LOC105372213	1.04792	2.2723	2.02922	2569
LOC124904327	1.00308	2.15573	1.96678	2569
ZNF236-DT	1.00684	2.09489	1.95196	2569
ZNF236	1.05118	2.16378	2.06096	2569
LOC105372214	1.04666	2.25902	2.08283	2569
MBP	1.01838	2.12143	2.01144	2569
LOC105372217	0.98113	2.29486	1.94417	2569
LOC124904328	1.06014	2.30774	2.00621	2569
LOC124904329	1.05314	2.30616	2.02005	2569
GALR1	1.03607	2.15273	2.02049	2569
LOC107985171	0.96791	2.14832	1.94925	2569
LOC107985172	0.95972	2.07002	1.91573	2569
LOC107985129	0.98519	2.22012	1.90721	2569
LINC01029	1.02699	2.10489	1.91963	2569
LOC124904330	0.94254	2.15926	1.87126	2569
LOC105372224	1.00757	2.16734	1.98239	2569
ATP9B	1.02261	2.09378	2.01179	2569
LOC124904331	0.91124	2.14332	1.85429	2569
LOC105372226	1.00037	2.1843	2.02462	2569
LOC124904332	1.02338	2.37824	2.00558	2569
LOC107985149	1.03721	2.41048	2.0778	2569
NFATC1	1.03326	2.12402	1.98995	2569
LOC124904333	1.03422	2.28294	1.97132	2569
LOC124904334	1.06876	2.38589	2.1087	2569
LOC101927897	1.00506	2.32505	2.02437	2569
LOC107985162	1.04073	2.26175	2.00915	2569
LOC102723506	0.7826	1.7753	1.50874	2569
CTDP1	0.98927	2.149	2.0026	2569
KCNG2	0.98457	2.14273	1.99795	2569
SLC66A2	0.96837	2.10273	1.97057	2569
LOC124904336	0.97285	2.17073	1.88235	2569
HSBP1L1	0.85526	2.14089	1.84729	2569
TXNL4A	0.98179	2.17502	2.0141	2569
RBFA	1.02388	2.26007	2.02378	2569
RBFADN	0.98077	2.19686	1.99127	2569
ADNP2	0.97451	2.2273	2.01183	2569
PARD6G-AS1	0.97967	2.27628	2.02389	2569
PARD6G	0.9908	2.27196	2.01342	2569
LOC124904337	0.96045	2.31305	2.01653	2569
WASH5P	0.02234	3.2039	1.15179	2569
LOC105376912	0.02234	3.2039	1.15179	2569
MIR1302-11	0.02234	3.2039	1.15179	2569
FAM138F	0.02234	3.2039	1.15179	2569
OR4F17	0.35044	3.46483	1.56067	2569
LINC01002	0.35044	3.46483	1.56067	2569
LOC101928344	0.94341	2.47674	1.74945	2569
LOC107985295	1.01869	2.75204	1.88404	2569
PLPP2	1.69357	2.09182	1.89026	2569
LOC124904605	1.14066	2.40333	1.80204	2569
MIER2	1.79211	2.21389	2.00013	2569
SPMAP2	1.162	2.16243	1.96187	2569
LOC124904606	1.10469	2.26689	1.95615	2569
C2CD4C	1.61789	2.2633	1.95997	2569
LOC124904607	1.60311	2.23578	1.95364	2569
SHC2	1.62056	2.05973	1.92589	2569
CIMAP1D	1.62751	2.04318	1.84933	2569
LOC124904608	1.39719	2.48746	2.02385	2569
MADCAM1	1.55434	2.05875	1.81768	2569
MADCAM1-AS1	1.7158	2.29898	2.02543	2569
TPGS1	1.6378	2.09632	1.88882	2569
CDC34	1.70068	2.19459	1.95791	2569
GZMM	1.37416	1.95086	1.70542	2569
BSG-AS1	0.73418	2.02875	1.55325	2569
BSG	1.66285	2.31087	1.98566	2569
HCN2	1.65739	2.2113	1.90543	2569
LOC107987266	1.60399	2.24375	1.94552	2569
POLRMT	1.79851	2.39094	2.051	2569
LOC105372234	1.75737	2.58139	2.1356	2569
FGF22	1.62331	2.28721	1.94354	2569
RNF126	1.85827	2.43405	2.09254	2569
FSTL3	1.68914	2.27799	1.96359	2569
PRSS57	1.55424	2.29428	1.87313	2569
PALM	1.77547	2.4041	2.00349	2569
MISP	1.34058	2.9367	2.0679	2569
LOC101928450	1.06483	2.88548	2.00932	2569
LINC01836	1.02763	2.70397	1.95588	2569
PTBP1	1.93326	2.7817	2.19113	2569
MIR4745	1.65375	3.10751	2.27147	2569
PLPPR3	1.67568	2.23264	1.95256	2569
MIR3187	1.52708	2.74801	2.12955	2569
CFD	0.98519	1.90586	1.63854	2569
MED16	1.74728	2.19514	1.98815	2569
RNU6-9	1.65551	2.82234	2.2259	2569
R3HDM4	1.65179	2.13662	1.92238	2569
KISS1R	1.7668	2.46883	2.10149	2569
ARID3A	1.68133	2.20973	1.99941	2569
WDR18	1.70811	2.30746	2.01508	2569
GRIN3B	1.72688	2.3943	2.05582	2569
TMEM259	1.82083	2.51969	2.14148	2569
RNU6-2	1.41477	2.57503	1.98021	2569
CNN2	1.56017	2.23642	1.9284	2569
ABCA7	1.70396	2.44085	2.00714	2569
ARHGAP45	1.75861	2.4902	2.05787	2569
POLR2E	1.72261	2.48431	2.05277	2569
GPX4	1.56055	2.65018	2.08223	2569
SBNO2	1.79492	2.59739	2.11089	2569
LOC102723798	1.66745	2.65046	2.12192	2569
LOC102725180	1.71708	2.66038	2.1304	2569
STK11	1.8395	2.72446	2.21464	2569
CBARP	1.76811	2.73116	2.16694	2569
CBARP-DT	1.71673	2.91019	2.19945	2569
ATP5F1D	1.81199	2.86475	2.2448	2569
LOC102723811	1.69228	2.78462	2.13121	2569
MIDN	1.73619	2.6791	2.12877	2569
LOC107985303	1.83134	2.69225	2.17362	2569
LOC105372236	1.75185	2.63723	2.14796	2569
CIRBP-AS1	1.71931	2.60039	2.07385	2569
CIRBP	1.77608	2.62362	2.15535	2569
FAM174C	1.8266	2.62166	2.19571	2569
EFNA2	1.8516	2.49551	2.14853	2569
PWWP3A	1.88366	2.41578	2.14402	2569
NDUFS7	1.98051	2.51646	2.22049	2569
GAMT	1.71952	2.37343	2.06468	2569
DAZAP1	1.92037	2.46189	2.17685	2569
RPS15	1.83347	2.66446	2.26029	2569
APC2	1.88266	2.43986	2.14879	2569
C19orf25	1.92239	2.52773	2.22673	2569
PCSK4	1.76568	2.39286	2.11479	2569
REEP6	1.66558	2.43886	2.09984	2569
ADAMTSL5	1.17034	2.3125	1.98078	2569
LOC124904609	0.98327	2.29326	1.89209	2569
LOC107985337	1.51029	2.40634	1.98591	2569
PLK5	1.16789	2.2783	1.93228	2569
MEX3D	1.78777	2.33689	2.03615	2569
MBD3	1.80125	2.41078	2.11954	2569
UQCR11	1.89105	2.54273	2.23576	2569
TCF3	1.77336	2.30686	2.09402	2569
ONECUT3	1.66216	2.07246	1.88175	2569
LOC101928543	1.57631	2.13507	1.86845	2569
ATP8B3	1.67293	2.087	1.93423	2569
REXO1	1.78436	2.33934	2.13132	2569
MIR1909	1.47322	2.54705	2.0	2569
LOC100288123	1.92639	2.70986	2.36106	2569
KLF16	1.69445	2.24564	1.98797	2569
ABHD17A	1.7371	2.44159	2.13655	2569
ADAT3	1.79753	2.45486	2.16069	2569
SCAMP4	1.84602	2.36991	2.11859	2569
LOC105372238	1.3007	2.0683	1.72314	2569
CSNK1G2	1.74807	2.28373	2.05634	2569
CSNK1G2-AS1	1.77911	2.52373	2.15688	2569
BTBD2	1.62324	2.28091	2.00896	2569
LOC124904610	1.65603	2.48418	2.13572	2569
LOC107985278	1.49647	2.22202	1.87491	2569
MKNK2	1.71843	2.49901	2.1473	2569
MOB3A	1.67548	2.61743	2.11117	2569
IZUMO4	1.80799	2.51743	2.14952	2569
AP3D1	1.71755	2.50139	2.13473	2569
DOT1L	1.80574	2.44594	2.17043	2569
LOC124904611	1.96619	2.70375	2.33285	2569
PLEKHJ1	1.94285	2.57828	2.26502	2569
MIR1227	1.66362	2.65464	2.15904	2569
MIR6789	1.74224	2.93387	2.29608	2569
SF3A2	1.67364	2.341	2.06892	2569
AMH	1.83285	2.50648	2.16667	2569
MIR4321	1.73772	3.05835	2.39314	2569
JSRP1	1.86339	2.53086	2.20692	2569
LOC105372240	1.43979	2.74016	2.0835	2569
OAZ1	1.7108	2.369	2.04348	2569
PEAK3	1.68031	2.30273	2.04486	2569
LINGO3	1.71879	2.21459	2.02098	2569
LOC101928572	1.66351	2.43173	2.06927	2569
LSM7	1.73951	2.3208	2.04133	2569
SPPL2B	1.80711	2.30462	2.10448	2569
TMPRSS9	1.62782	2.13659	1.95593	2569
LOC124904612	1.18544	2.32743	1.93727	2569
TIMM13	1.77602	2.60286	2.23187	2569
LMNB2	1.77558	2.24173	2.03944	2569
MIR7108	1.69252	2.59173	2.17705	2569
LINC01775	1.63689	2.38162	2.04818	2569
GADD45B	1.57351	2.3613	2.00813	2569
LOC124904614	1.14335	2.40459	2.04705	2569
GNG7	1.68291	2.20469	2.01327	2569
LOC124904789	1.62647	2.49846	2.10368	2569
MIR7850	1.46617	2.50905	2.05719	2569
DIRAS1	1.5284	2.41391	1.99029	2569
SLC39A3	1.74289	2.49089	2.11698	2569
SGTA	1.81012	2.50943	2.12058	2569
THOP1	1.90105	2.56976	2.16687	2569
ZNF554	1.76004	2.49575	2.11128	2569
ZNF555	1.82433	2.69546	2.13791	2569
ZNF556	1.79225	2.68518	2.12987	2569
ZNF57	1.08139	2.49089	1.9222	2569
ZNF77	1.31596	2.59189	2.0826	2569
TLE6	1.53486	2.51239	1.96295	2569
TLE2	1.7556	2.43603	1.97101	2569
TLE5	1.71011	2.33139	1.94862	2569
LOC105372242	1.19102	2.36989	2.03149	2569
GNA11	1.86493	2.27266	2.04838	2569
LOC124904615	1.69066	2.392	2.07078	2569
GNA15	1.67196	2.13743	1.94908	2569
GNA15-DT	1.63085	2.12421	1.89354	2569
S1PR4	1.69345	2.38489	2.06696	2569
NCLN	1.86562	2.2953	2.09629	2569
CELF5	1.71231	2.03286	1.90668	2569
LOC105372244	1.67376	2.15632	1.94453	2569
NFIC	1.78528	2.05886	1.95088	2569
SMIM24	1.41551	1.9003	1.65033	2569
SMIM44	1.74182	2.5533	2.15079	2569
LOC105372246	1.63957	2.17721	1.93014	2569
DOHH	1.72469	2.29934	2.08643	2569
LOC105372245	1.62235	2.475	2.14091	2569
FZR1	1.81576	2.31348	2.05793	2569
LOC124904617	1.84119	2.42373	2.12594	2569
MFSD12	1.81958	2.3603	2.07368	2569
TEKTIP1	1.73431	2.44037	2.06011	2569
LOC124904618	1.53117	2.42962	2.04251	2569
HMG20B	1.70603	2.43059	2.06762	2569
GIPC3	1.6818	2.37964	2.01153	2569
TBXA2R	1.74394	2.42832	2.06928	2569
CACTIN-AS1	1.8088	2.48337	2.15828	2569
CACTIN	1.8325	2.45116	2.15131	2569
PIP5K1C	1.881	2.22859	2.05753	2569
TJP3	1.80503	2.1163	1.96847	2569
APBA3	1.78124	2.27043	2.05442	2569
LOC105372248	1.5206	2.47059	2.00963	2569
MRPL54	1.69727	2.35273	2.04692	2569
RAX2	1.76831	2.32732	2.07914	2569
MATK	1.82099	2.15489	2.00264	2569
ZFR2	1.87162	2.40141	2.02838	2569
ATCAY	1.73338	2.12118	1.975	2569
NMRK2	1.09489	2.0593	1.86281	2569
DAPK3	1.79277	2.23716	2.02997	2569
MIR637	1.32308	2.39686	1.86254	2569
EEF2	1.85864	2.57639	2.20902	2569
SNORD37	1.72503	2.86282	2.23598	2569
PIAS4	1.68486	2.37948	2.00975	2569
ZBTB7A	1.58454	2.27196	1.93516	2569
MAP2K2	1.79919	2.28032	2.05797	2569
CREB3L3	1.57215	2.19373	1.97305	2569
SIRT6	1.76115	2.28789	2.06362	2569
ANKRD24	1.74788	2.40946	2.01791	2569
EBI3	1.67224	2.32643	2.0246	2569
YJU2	1.74561	2.42421	2.03027	2569
SHD	1.2651	2.36275	2.00623	2569
TMIGD2	1.72328	2.4738	1.97586	2569
FSD1	1.77328	2.37807	1.98522	2569
STAP2	1.53049	2.27448	1.89883	2569
MPND	1.73656	2.49443	2.01579	2569
SH3GL1	1.83098	2.6441	2.14836	2569
CHAF1A	1.79354	2.58349	2.10163	2569
UBXN6	1.75953	2.43459	2.0347	2569
MIR4746	1.71022	3.03991	2.3469	2569
HDGFL2	1.76257	2.30394	1.96643	2569
PLIN4	1.85834	2.38043	2.07885	2569
PLIN5	1.7628	2.37107	2.04369	2569
LRG1	1.78133	2.53316	2.13873	2569
SEMA6B	1.79403	2.20332	1.97249	2569
LOC105372249	1.68754	2.22796	1.92311	2569
TNFAIP8L1	1.86331	2.45121	2.10284	2569
MYDGF	1.71037	2.33386	1.97327	2569
DPP9	1.8941	2.3973	2.11326	2569
DPP9-AS1	1.81844	2.41348	2.09694	2569
LOC105372250	1.65827	2.33275	2.02116	2569
MIR7-3HG	1.66805	2.45216	2.05098	2569
MIR7-3	1.55537	2.64105	2.09566	2569
LOC124904620	1.72169	2.38459	2.09195	2569
FEM1A	1.69164	2.42807	2.07191	2569
TICAM1	1.68108	2.3583	2.06414	2569
PLIN3	1.6308	2.238	1.94806	2569
ARRDC5	1.67371	2.44671	2.03581	2569
UHRF1	1.76142	2.46526	2.05185	2569
MIR4747	1.63758	2.79162	2.21284	2569
KDM4B	1.956	2.17386	2.07146	2569
PTPRS-AS1	1.60188	2.34789	2.01188	2569
PTPRS	1.85611	2.0683	1.98021	2569
LOC105372253	1.56106	2.36502	1.98927	2569
LOC105372252	1.59511	2.21959	1.90931	2569
ZNRF4	1.67	2.95082	2.08633	2569
LOC124904622	1.75258	2.4043	2.10536	2569
TINCR	1.78753	2.20921	2.00009	2569
SAFB2	1.91991	2.28962	2.1255	2569
SAFB	1.921	2.26346	2.0979	2569
LOC107985320	1.74851	2.2681	1.99602	2569
MICOS13	1.72026	2.49086	2.11341	2569
HSD11B1L	1.70645	2.293	2.04746	2569
RPL36	1.71905	2.51262	2.11407	2569
LONP1	1.87805	2.23218	2.05817	2569
CATSPERD	1.75803	2.12716	1.95984	2569
PRR22	1.76903	2.53002	2.1473	2569
DUS3L	1.85107	2.4305	2.15416	2569
NRTN	1.77311	2.1595	1.98241	2569
FUT6	1.30853	2.248	1.99918	2569
FUT5	1.698	2.27162	1.94551	2569
CAPS	1.71905	2.39948	2.03166	2569
RANBP3	1.92724	2.37932	2.12309	2569
RANBP3-DT	1.92145	2.29821	2.12071	2569
RFX2	1.94765	2.30932	2.1312	2569
LOC105372255	1.79808	2.26716	2.02746	2569
ACSBG2	1.7928	2.25134	2.01753	2569
MLLT1	1.91733	2.35986	2.10702	2569
ACER1	1.70299	2.34559	1.99714	2569
CLPP	1.58146	2.30516	1.91719	2569
ALKBH7	1.66268	2.48007	2.00162	2569
PSPN	1.77939	2.85733	2.18783	2569
GTF2F1	1.8418	3.26635	2.13249	2569
MIR6885	1.67751	3.00228	2.24006	2569
MIR6790	1.63385	2.92614	2.19989	2569
LOC390877	1.78639	2.53876	2.08065	2569
KHSRP	1.79219	2.48744	2.11929	2569
MIR3940	1.66589	2.92539	2.24283	2569
SLC25A41	1.61428	2.39318	1.95363	2569
SLC25A23	1.76844	2.52248	2.06445	2569
CRB3	1.70451	2.44602	2.02834	2569
DENND1C	1.68265	2.37278	1.961	2569
TUBB4A	1.70464	2.43602	2.01675	2569
TNFSF9	1.41477	2.06648	1.73004	2569
CD70	1.47921	2.13832	1.83626	2569
TNFSF14	1.68771	2.41443	2.14164	2569
C3	1.72673	2.23118	1.96152	2569
GPR108	1.64668	2.294	1.98549	2569
MIR6791	1.50637	2.57605	2.07885	2569
TRIP10	1.80014	2.36137	2.06031	2569
LOC124904623	1.62703	2.54494	2.11049	2569
SH2D3A	1.75603	2.33346	2.09107	2569
VAV1	1.8051	2.18943	2.03958	2569
ADGRE1	1.75712	2.84749	1.972	2569
LOC105372256	1.75785	2.90991	1.95393	2569
ADGRE4P	1.77734	2.93278	1.96975	2569
FLJ25758	1.61934	2.89794	2.02475	2569
LOC112268245	1.68731	3.14989	2.06691	2569
MBD3L2B	1.40042	2.87166	1.96873	2569
MBD3L5	1.40042	2.87166	1.96873	2569
MBD3L4	0.19962	3.15873	1.33967	2569
MBD3L2	0.19962	3.15873	1.33967	2569
MBD3L3	0.26441	2.47021	1.00215	2569
ZNF557	1.71799	2.89849	1.98551	2569
LOC124904625	1.75931	2.96626	2.02187	2569
INSR	1.71499	2.1053	1.97252	2569
LOC124904626	1.44865	2.2573	1.8596	2569
ARHGEF18	1.79403	2.12302	1.98569	2569
ARHGEF18-AS1	1.61998	2.29121	2.02794	2569
PEX11G	1.78546	2.30886	2.11239	2569
SAXO5	1.67465	2.16618	1.94091	2569
ZNF358	1.72057	2.24216	2.02166	2569
LOC105372261	1.78333	2.25416	2.06254	2569
MCOLN1	1.86885	2.35973	2.14656	2569
PNPLA6	1.76758	2.18573	1.99573	2569
CAMSAP3	1.6803	2.09005	1.89851	2569
MIR6792	1.43813	2.59194	2.02756	2569
XAB2	1.80469	2.32843	2.11434	2569
PET100	1.54624	2.34816	1.96702	2569
STXBP2	1.75022	2.21716	2.0175	2569
PCP2	1.66196	2.36073	2.04725	2569
RPS27AP19	1.61718	2.64164	2.14041	2569
RETN	1.45014	2.21859	1.83578	2569
MCEMP1	1.54468	2.29902	1.92946	2569
TRAPPC5	1.66926	2.31846	2.06733	2569
FCER2	1.42857	2.13616	1.81005	2569
LOC105372262	1.55738	2.21943	1.90517	2569
CLEC4G	1.6577	2.30807	1.99685	2569
CD209	1.6277	2.22616	1.96777	2569
CLEC4M	1.59191	2.28273	1.97189	2569
LOC105372263	1.59918	2.30959	1.99671	2569
CLEC4GP1	1.62568	2.3693	2.02008	2569
LOC124904628	1.67696	2.29459	2.0604	2569
EVI5L	1.82627	2.36802	2.05108	2569
PRR36	1.64507	2.22026	1.90213	2569
LYPLA2P2	1.64062	2.43121	2.02837	2569
LRRC8E	1.77133	2.43955	2.06163	2569
LOC124904630	1.70544	2.70018	2.19478	2569
MAP2K7	1.85611	2.46901	2.09908	2569
TGFBR3L	1.91128	2.63673	2.21063	2569
SNAPC2	1.69628	2.34921	2.01294	2569
CTXN1	1.48688	2.2093	1.8424	2569
LOC124904629	1.5376	2.30116	1.9019	2569
TIMM44	1.83191	2.47491	2.10275	2569
ELAVL1	1.88954	2.51137	2.14302	2569
LOC105372266	1.50477	2.21146	1.97079	2569
CCL25	1.67412	2.17353	1.94746	2569
FBN3	1.81124	2.10305	1.98077	2569
CERS4	1.72882	2.0871	1.94674	2569
LOC107985282	1.37681	2.48178	1.95771	2569
CD320	1.68124	2.36702	2.07644	2569
NDUFA7	1.72984	2.369	2.10294	2569
RPS28	1.67587	2.39046	2.05492	2569
KANK3	1.7823	2.27369	2.03592	2569
ANGPTL4	1.54515	2.28064	1.99482	2569
RAB11B-AS1	1.51954	2.38678	1.99099	2569
LOC124904632	1.45788	2.44293	1.97504	2569
MIR4999	1.20847	2.2988	1.76702	2569
RAB11B	1.53312	2.38362	2.02178	2569
MARCHF2	1.53886	2.23094	1.96022	2569
HNRNPM	1.64869	2.28814	2.08263	2569
PRAM1	1.51485	2.122	1.94432	2569
ZNF414	1.55658	2.3823	2.09588	2569
MYO1F	1.47322	2.06389	1.93144	2569
LOC124904633	1.45142	2.13007	1.90637	2569
ADAMTS10	1.49857	2.12646	1.97701	2569
NFILZ	1.45563	2.05286	1.94529	2569
ACTL9	1.44346	2.40243	2.02483	2569
OR2Z1	1.57088	2.22786	2.04375	2569
OR1M1	1.65728	2.16446	1.90676	2569
OR7G2	1.62657	2.213	1.94278	2569
OR7G1	1.37375	2.67569	1.96263	2569
OR7G3	1.30962	2.32996	1.8452	2569
ZNF317	1.79751	2.22216	2.02217	2569
OR7D2	1.69896	2.89197	2.00874	2569
OR7E24	1.87403	2.16586	2.0156	2569
OR7D4	1.82228	2.27746	2.04646	2569
ZNF699	1.85826	2.24086	2.04166	2569
ZNF559	1.67554	2.21475	2.02174	2569
ZNF559-ZNF177	1.86308	2.1903	2.03007	2569
ZNF177	1.79834	2.23286	2.02301	2569
LOC112268250	1.76154	2.21318	1.98744	2569
ZNF266	1.58325	2.24205	1.99042	2569
LOC105372269	1.78085	2.21586	1.98215	2569
ZNF560	1.79268	2.1813	2.00122	2569
LOC105372268	1.7803	2.251	2.05482	2569
ZNF426	1.81949	2.25673	2.05905	2569
ZNF426-DT	1.55447	2.43846	2.0436	2569
ZNF121	1.81708	2.21486	2.04287	2569
LOC105376914	1.83514	2.34532	2.08509	2569
ZNF561	1.86428	2.2703	2.09679	2569
ZNF561-AS1	1.85428	2.29916	2.07186	2569
ZNF562	1.84588	2.18386	2.02626	2569
ZNF812P	1.76981	2.24902	2.04913	2569
LOC105372270	1.64451	2.31273	2.01983	2569
ZNF846	1.58236	2.20086	2.02595	2569
LOC100505555	1.47553	2.03505	1.7646	2569
LOC124904635	1.70038	2.27786	2.01624	2569
FBXL12	1.81027	2.38721	2.10092	2569
LOC124900430	0.92283	2.14289	1.70332	2569
UBL5	1.58416	2.49362	2.07338	2569
PIN1-DT	1.68585	2.491	2.10957	2569
PIN1	1.93105	2.33532	2.14342	2569
OLFM2	1.79179	2.12389	1.98103	2569
LOC124904636	1.702	2.22686	1.96982	2569
COL5A3	1.77228	2.09586	1.92758	2569
RDH8	1.7068	2.30602	1.99076	2569
MIR5589	1.25991	2.39871	1.83494	2569
C3P1	1.79007	2.19159	2.0283	2569
SHFL	1.77265	2.30359	2.07105	2569
ANGPTL6	1.8198	2.35001	2.08828	2569
PPAN	1.76019	2.32586	2.05439	2569
PPAN-P2RY11	1.79766	2.32973	2.09874	2569
SNORD105	1.40705	2.4925	1.94991	2569
SNORD105B	1.50951	2.65246	2.13826	2569
P2RY11	1.77372	2.43473	2.13957	2569
EIF3G	1.80016	2.41386	2.12074	2569
DNMT1	1.90862	2.35243	2.14122	2569
S1PR2	1.88277	2.46628	2.17176	2569
MIR4322	1.78616	2.96737	2.3591	2569
MRPL4	1.72787	2.48434	2.04959	2569
LIMASI	1.78369	2.50899	2.10383	2569
ICAM1	1.83351	2.51618	2.11809	2569
ICAM4-AS1	1.71685	2.58307	2.14208	2569
ICAM4	1.69408	2.54466	2.11817	2569
ICAM5	1.81916	2.48191	2.12395	2569
ZGLP1	1.75703	2.53796	2.09808	2569
FDX2-ZGLP1	1.70153	2.44435	2.05504	2569
FDX2	1.59561	2.38043	1.99606	2569
RAVER1	1.86299	2.57067	2.15409	2569
ICAM3	1.72962	2.56606	2.11915	2569
TYK2	1.82503	2.52846	2.09525	2569
CDC37	1.82244	2.45805	2.11283	2569
MIR1181	1.30798	2.53986	2.02489	2569
PDE4A	1.81308	2.35583	2.05806	2569
KEAP1	1.82284	2.41505	2.11714	2569
S1PR5	1.8506	2.48412	2.14748	2569
ATG4D	1.82639	2.39818	2.11287	2569
MIR1238	1.34821	2.41494	1.94234	2569
KRI1	1.75662	2.41247	2.05056	2569
CDKN2D	1.61935	2.37482	1.99543	2569
AP1M2	1.64533	2.34046	1.98806	2569
SLC44A2	1.77886	2.40937	2.04773	2569
ILF3-DT	1.80799	2.70323	2.26921	2569
ILF3	1.84226	2.53043	2.1827	2569
QTRT1	1.83912	2.46833	2.09778	2569
DNM2	1.87961	2.37146	2.12133	2569
MIR638	1.62222	2.80059	2.23458	2569
LOC124904637	1.70731	2.36873	2.03191	2569
MIR4748	1.25725	2.32016	1.88325	2569
MIR199A1	1.49199	2.57343	2.05576	2569
MIR6793	1.64185	2.6513	2.18689	2569
TMED1	1.84861	2.46486	2.18792	2569
C19orf38	1.75811	2.28159	2.06271	2569
HIKESHIP2	1.79851	2.65314	2.22421	2569
CARM1	1.88893	2.30032	2.12444	2569
YIPF2	1.87026	2.35262	2.12819	2569
TIMM29	1.6983	2.54232	2.12691	2569
SMARCA4	1.96011	2.32943	2.15956	2569
LDLR-AS1	1.68926	2.5143	2.09725	2569
LDLR	1.78975	2.33353	2.07464	2569
MIR6886	1.3356	2.36135	1.86936	2569
SPC24	1.59403	2.22846	1.93865	2569
KANK2	1.77314	2.21786	2.01296	2569
DOCK6	1.81682	2.1933	2.00864	2569
DOCK6-AS1	1.63511	2.13174	1.86505	2569
ANGPTL8	1.77673	2.4518	2.10656	2569
TSPAN16	1.65157	2.3193	2.06583	2569
HSPC102	1.75518	2.33886	2.06794	2569
RAB3D	1.70191	2.33914	2.05021	2569
TMEM205	1.7405	2.45919	2.12767	2569
CCDC159	1.72291	2.43702	2.00688	2569
PLPPR2	1.84726	2.52614	2.09533	2569
SWSAP1	1.61726	2.58986	2.13645	2569
EPOR	1.82635	2.55389	2.14455	2569
RGL3	1.73362	2.38743	1.98548	2569
ODAD3	1.73371	2.53174	2.08564	2569
PRKCSH	1.71445	2.4301	2.05698	2569
ELAVL3	1.72742	2.42889	2.02657	2569
ZNF653	1.77221	2.48746	2.13162	2569
MIR7974	1.62549	2.75116	2.17044	2569
ECSIT	1.65094	2.41775	2.05671	2569
CNN1	1.69222	2.28619	1.97724	2569
ELOF1	1.61228	2.25259	1.97455	2569
ACP5	1.74331	2.33864	2.03393	2569
LOC124904638	1.75188	2.3313	2.02553	2569
ZNF627	1.74757	2.29559	2.04961	2569
HNRNPA1P10	1.52907	2.63948	2.12788	2569
ZNF833P	1.67832	2.39066	2.12921	2569
ZNF823	1.74508	2.32907	2.10377	2569
ZNF441	1.69803	2.38973	2.08178	2569
LOC124904639	1.56682	2.71471	2.17323	2569
ZNF491	1.73268	2.3365	2.09217	2569
ZNF440	1.61424	2.32886	2.07808	2569
ZNF439	1.76976	2.40442	2.12573	2569
ZNF69	1.72195	2.35643	2.08439	2569
ZNF700	1.45228	2.37516	2.06208	2569
ZNF763	1.71392	2.37234	2.07005	2569
ZNF433-AS1	1.68391	2.35902	2.09868	2569
ZNF433	1.71367	2.38634	2.11634	2569
ZNF878	1.63242	2.45562	2.11881	2569
ZNF844	1.65417	2.35507	2.07184	2569
ZNF788P	1.73195	2.45564	2.14087	2569
ZNF20	1.74687	2.44819	2.13242	2569
ZNF625-ZNF20	1.70999	2.37218	2.1165	2569
ZNF625	1.67678	2.41853	2.104	2569
ZNF136	1.86668	2.40689	2.13479	2569
LOC100289333	1.79834	2.32916	2.10622	2569
ZNF44	1.72562	2.2903	2.06925	2569
ZNF563	1.78368	2.37064	2.14531	2569
ZNF442	1.79756	2.35594	2.12505	2569
ZNF799	1.25393	3.01903	2.11085	2569
ZNF443	1.39505	2.70008	1.85508	2569
ZNF709	1.76061	2.34318	2.09041	2569
