region	.1 Percentile	99.9 Percentile	Mean	Total
LOC91450	1.59956	2.73497	1.99383	1283
TBC1D2B	1.90951	2.33472	2.09507	1283
SH2D7	1.9041	2.32564	2.12054	1283
CIB2	1.90867	2.22833	2.05955	1283
LOC124903534	1.78754	2.39067	2.0915	1283
IDH3A	1.9019	2.34215	2.14125	1283
ACSBG1	1.95515	2.18944	2.07754	1283
DNAJA4-DT	1.78095	2.21015	2.02502	1283
DNAJA4	1.92	2.26359	2.09507	1283
LOC105370910	1.90603	2.43133	2.15153	1283
SKIC8	1.91603	2.23172	2.06149	1283
CRABP1	1.83828	2.31672	2.09619	1283
LOC105370912	1.80574	2.33718	2.08028	1283
IREB2	1.9449	2.22764	2.07948	1283
HYKK	1.89051	2.24998	2.07172	1283
PSMA4	1.841	2.24277	2.0258	1283
CHRNA5	1.89464	2.23508	2.07902	1283
CHRNA3	1.86818	2.19959	2.033	1283
CHRNB4	1.94213	2.19108	2.05912	1283
LOC105370913	1.86526	2.17846	2.01814	1283
LOC646938	0.96051	2.49862	2.0679	1283
LOC112268143	1.46728	2.51059	2.08867	1283
ADAMTS7	1.92877	2.198	2.06345	1283
LOC124903535	1.81877	2.426	2.09582	1283
MORF4L1	1.82664	2.295	2.07252	1283
CTSH	1.83779	2.17285	2.01671	1283
RASGRF1	1.95967	2.16987	2.06403	1283
LOC100129540	1.85977	2.35505	2.10949	1283
LOC105370917	1.88579	2.26167	2.07376	1283
LOC107984750	1.74718	2.35746	2.06154	1283
ANKRD34C-AS1	1.93064	2.15392	2.04697	1283
MIR184	1.53931	2.77744	2.11647	1283
ANKRD34C	1.90777	2.23787	2.08407	1283
TMED3	1.92213	2.13362	2.01604	1283
MINAR1	1.92113	2.17851	2.03467	1283
LOC105370918	1.89679	2.26974	2.07976	1283
LOC105370919	1.73441	2.18472	1.92562	1283
LOC124903536	1.87538	2.26462	2.06671	1283
MTHFS	1.97326	2.25044	2.10679	1283
ST20-MTHFS	1.964	2.24703	2.09884	1283
ST20	1.86841	2.3128	2.097	1283
ST20-AS1	1.73813	2.50472	2.17827	1283
BCL2A1	1.76856	2.40605	2.14087	1283
ZFAND6	1.88146	2.31728	2.11395	1283
FAH	1.8572	2.21372	2.06273	1283
CTXND1	1.94151	2.22244	2.07464	1283
LINC00927	1.94041	2.20444	2.06182	1283
ARNT2-DT	1.85551	2.1479	2.00847	1283
ARNT2	1.97538	2.13718	2.05597	1283
LOC124903537	1.86203	2.23446	2.05375	1283
LOC101929586	1.82251	2.24533	2.02675	1283
LOC124903538	1.80351	2.33715	2.08086	1283
MIR5572	1.41244	2.54349	2.01502	1283
ABHD17C	1.92431	2.13315	2.03035	1283
CEMIP	1.98115	2.13272	2.0536	1283
LOC124903539	1.8329	2.26462	2.0449	1283
MIR549A	1.29623	2.41033	1.86009	1283
MESD	1.92641	2.16944	2.05058	1283
MIR4514	1.41564	2.62582	2.0679	1283
TLNRD1	1.83405	2.3779	2.11703	1283
LOC128071545	1.58813	2.57387	2.075	1283
LOC124903540	1.70585	2.27692	2.00524	1283
CFAP161	1.90138	2.16205	2.02416	1283
IL16	1.97638	2.15731	2.05769	1283
STARD5	1.89867	2.23087	2.07243	1283
TMC3-AS1	1.96403	2.14972	2.0553	1283
TMC3	1.87728	2.14431	2.0237	1283
LOC102723985	1.87954	2.15387	2.024	1283
LOC105370921	1.44548	2.71842	1.99593	1283
LOC124903541	1.11515	2.98264	2.00007	1283
LINC01418	1.90477	2.07931	1.99719	1283
LOC105370922	1.89626	2.14418	2.01669	1283
LOC105370923	1.76118	2.2499	1.97733	1283
MEX3B	1.7402	2.26377	2.0234	1283
LINC01583	1.80477	2.17105	1.99199	1283
LOC105370924	1.71518	2.28321	1.99711	1283
EFL1	1.94926	2.11972	2.03348	1283
SAXO2	1.8809	2.22559	2.06724	1283
GOLGA6L10	1.50238	3.01946	2.27808	1283
GOLGA6L9	1.51836	2.48005	1.94204	1283
LOC102724034	0.80546	3.17372	2.08923	1283
GOLGA6L17P	1.42569	3.45331	2.45727	1283
CPEB1	1.791	2.12272	2.02452	1283
CPEB1-AS1	1.13625	2.16572	2.06079	1283
AP3B2	1.12556	2.14503	2.04296	1283
LOC338963	1.15795	2.49346	2.08494	1283
ACTG1P17	1.16764	2.29859	2.08416	1283
SNHG21	1.09502	2.28831	2.05876	1283
FSD2	1.43002	2.17644	2.03322	1283
SCARNA15	0.88459	2.51877	1.98916	1283
WHAMM	1.89159	2.26062	2.09538	1283
HOMER2	1.93715	2.16615	2.05661	1283
LOC105370928	1.92538	2.15815	2.04099	1283
RAMAC	1.8699	2.46685	2.14273	1283
C15orf40	1.96877	2.3049	2.12856	1283
LOC124903542	1.93464	2.22698	2.06651	1283
BTBD1	1.933	2.20949	2.05824	1283
MIR4515	1.33456	2.35044	1.90794	1283
LOC124903543	1.82456	2.28044	2.05377	1283
TM6SF1	1.93738	2.20915	2.07772	1283
HDGFL3	1.95513	2.17987	2.06202	1283
BNC1	1.93851	2.22103	2.07906	1283
LOC105370932	1.94526	2.21782	2.07438	1283
LOC105370933	1.82992	2.36549	2.07313	1283
LOC105370934	1.72818	2.32705	2.03097	1283
SH3GL3	1.32	2.095	2.01741	1283
EFL1P1	1.93797	2.26564	2.07277	1283
LOC124903544	0.0799	3.3828	1.3237	1283
GOLGA2P7	0.0799	3.3828	1.3237	1283
LOC105376724	0.0799	3.3828	1.3237	1283
LOC105370936	0.399	1.25241	0.69976	1283
LOC105376722	0.90725	2.20212	1.63155	1283
LOC103171574	0.3831	2.35698	1.27293	1283
LOC102724117	0.3831	2.35698	1.27293	1283
SEC11A	1.9212	2.31354	2.11031	1283
ZNF592	1.9349	2.241	2.08484	1283
ALPK3	1.97182	2.22072	2.09462	1283
SLC28A1	1.87569	2.11033	2.00592	1283
PDE8A	1.97213	2.22049	2.08637	1283
LOC124903545	1.73546	2.35003	2.08292	1283
LOC105370948	0.35041	2.78629	1.28932	1283
MIR7706	1.522	3.71797	1.99734	1283
AKAP13	1.93954	2.49959	2.06905	1283
LOC124903546	1.6129	3.7673	2.15017	1283
LINC02883	1.75469	2.27272	2.01892	1283
KLHL25	1.96303	2.22762	2.09275	1283
MIR1276	1.52077	2.63518	2.103	1283
MIR548AP	1.21408	2.34626	1.67383	1283
LOC105370952	1.73651	2.31203	2.04869	1283
LOC105370953	1.79949	2.37418	2.09105	1283
AGBL1	1.82769	2.04531	1.95594	1283
LINC01584	1.88915	2.21003	2.06241	1283
AGBL1-AS1	1.82215	2.15887	1.99117	1283
LOC105370954	1.68682	2.13495	1.91776	1283
LOC102724452	1.73728	2.074	1.91834	1283
LOC105370955	1.71523	2.01744	1.88632	1283
LOC107984735	0.95218	2.34344	1.95133	1283
LOC102724465	1.75944	2.03431	1.91543	1283
LINC00052	1.64792	2.36298	1.93855	1283
LOC124903579	1.63367	2.38931	2.00334	1283
LOC124903580	1.63856	2.13521	1.89719	1283
NTRK3	1.84879	2.08149	1.9718	1283
MIR11181	1.24595	2.37364	1.838	1283
NTRK3-AS1	1.73179	2.08387	1.93504	1283
LOC105370957	1.56108	2.34618	1.96974	1283
LOC105370958	1.87226	2.164	2.03437	1283
LOC105370959	1.81397	2.16787	2.02371	1283
MRPL46	1.84464	2.3129	2.08584	1283
MRPS11	1.81313	2.31849	2.09189	1283
DET1	1.84967	2.14121	1.97569	1283
LOC124903547	1.65328	2.32918	1.97986	1283
LINC01586	1.81951	2.19946	2.00214	1283
AEN	1.85351	2.16618	1.99545	1283
MIR1179	1.51559	2.58849	2.07795	1283
MIR7-2	1.41569	2.39236	1.88896	1283
MIR3529	1.41569	2.39236	1.88896	1283
ISG20	1.79113	2.15795	1.96877	1283
LOC105370960	1.82	2.25862	2.03472	1283
ACAN	1.85623	2.10915	2.00177	1283
HAPLN3	1.79464	2.24987	2.05659	1283
MFGE8	1.74251	2.16162	1.99043	1283
CARMAL	1.80933	2.15972	2.00779	1283
ABHD2	1.97541	2.21849	2.06297	1283
LOC124903573	1.93526	2.31523	2.10443	1283
RLBP1	1.88313	2.28362	2.09094	1283
FANCI	1.93326	2.20849	2.06936	1283
LOC124903548	1.81605	2.40031	2.10025	1283
POLG	1.90815	2.25721	2.0805	1283
POLGARF	1.90815	2.25721	2.0805	1283
MIR6766	1.4591	2.63226	2.10112	1283
POLG-DT	1.64526	2.54836	2.10993	1283
LOC124903549	1.76182	2.38508	2.08134	1283
MIR9-3HG	1.96105	2.19503	2.0789	1283
MIR9-3	1.58841	2.58759	2.10661	1283
LOC107984777	1.77903	2.49364	2.17923	1283
LOC105371031	1.83938	2.17246	2.02627	1283
LOC105370964	1.89469	2.23954	2.06372	1283
LOC112268153	1.7929	2.27162	2.02839	1283
RHCG	1.91418	2.19715	2.0655	1283
LINC00928	1.838	2.24972	2.03708	1283
TICRR	1.91318	2.20418	2.05	1283
KIF7	1.91418	2.18059	2.04815	1283
PLIN1	1.84282	2.20203	2.0432	1283
PEX11A	1.20812	2.29659	2.06417	1283
WDR93	1.9059	2.20859	2.06346	1283
MESP1	1.83733	2.1999	2.04029	1283
LOC124903550	1.8519	2.4439	2.14462	1283
MESP2	1.86154	2.43828	2.15623	1283
ANPEP	1.93713	2.26839	2.07655	1283
LOC124903551	1.68092	2.25577	1.93478	1283
AP3S2	1.85031	2.24546	2.08887	1283
ARPIN-AP3S2	1.90254	2.22244	2.08173	1283
LOC124903552	1.76113	2.38764	2.04756	1283
MIR5094	1.27864	2.6498	2.06383	1283
MIR5009	1.59151	2.63564	2.11556	1283
ARPIN	1.84551	2.24544	2.06118	1283
ZNF710	1.90754	2.21962	2.08087	1283
MIR3174	1.61605	2.48308	2.03606	1283
ZNF710-AS1	1.85754	2.37874	2.12729	1283
IDH2	1.89192	2.21572	2.06075	1283
IDH2-DT	1.80441	2.20505	1.99221	1283
SEMA4B	1.93913	2.26003	2.09167	1283
CIB1	1.8329	2.32939	2.06395	1283
GDPGP1	1.81359	2.28685	2.05057	1283
TTLL13	1.81262	2.37249	2.07224	1283
NGRN	1.86113	2.42136	2.12092	1283
PERPP2	1.69144	2.52193	2.10612	1283
GABARAPL3	1.51744	2.37403	1.97304	1283
ZNF774	1.87951	2.36208	2.11115	1283
IQGAP1	1.92846	2.25872	2.09903	1283
CRTC3	1.94164	2.27346	2.09509	1283
LOC124903555	1.80244	2.50431	2.16041	1283
LOC124903554	1.6449	2.34649	1.9838	1283
CRTC3-AS1	1.90469	2.29774	2.11546	1283
LINC01585	1.76449	2.50808	2.19981	1283
BLM	1.88087	2.33513	2.13342	1283
LOC124903590	1.59741	2.743	2.18467	1283
LOC105370969	1.86485	2.32718	2.10759	1283
FURIN	1.922	2.29946	2.13135	1283
FES	1.89749	2.33318	2.1333	1283
MAN2A2	1.9749	2.34515	2.15146	1283
HDDC3	1.80179	2.56372	2.17305	1283
UNC45A	1.88031	2.28903	2.09657	1283
RCCD1-AS1	1.75769	2.40646	2.08918	1283
RCCD1	1.7882	2.30423	2.04831	1283
PRC1	1.82082	2.26718	2.07413	1283
PRC1-AS1	1.81764	2.30205	2.08932	1283
LOC124903556	1.82259	2.47833	2.16153	1283
VPS33B	1.95938	2.27131	2.10843	1283
LOC105370970	1.77808	2.43836	2.12405	1283
VPS33B-DT	1.85962	2.37374	2.12064	1283
SV2B	1.98851	2.20564	2.08953	1283
LOC105370972	1.77192	2.29774	2.04512	1283
LOC107984778	1.86195	2.15133	2.02493	1283
CRAT37	1.86064	2.18677	2.03029	1283
LOC105370973	1.82967	2.23215	2.05637	1283
LOC105370974	1.68823	2.50249	2.06979	1283
SLCO3A1	1.87577	2.08474	1.98427	1283
LOC124903557	1.61726	2.21274	1.91273	1283
LOC107987227	1.62608	2.49887	2.06656	1283
ST8SIA2	1.60828	2.13972	2.03535	1283
LOC104613533	1.47749	2.33974	1.98689	1283
C15orf32	1.60572	2.19818	2.06468	1283
LINC00930	1.37049	2.24318	1.92824	1283
FAM174B	1.61115	2.171	2.04702	1283
LOC124903559	1.57464	2.40431	2.08188	1283
LOC101926994	1.50995	2.31287	2.06986	1283
ASB9P1	1.54777	2.53469	2.12732	1283
LOC124903558	1.62918	2.5288	2.16299	1283
CHASERR	1.50338	2.48516	2.10564	1283
CHD2	1.53023	2.24244	2.09049	1283
MIR3175	1.46246	2.72531	2.10777	1283
RGMA	1.52343	2.17095	2.02427	1283
LOC101927025	1.52184	2.17287	2.03908	1283
LOC105370980	1.59041	2.34021	2.00615	1283
LOC105370982	1.47231	2.05577	1.96784	1283
LOC124900612	1.51543	2.12903	2.00496	1283
LOC107983974	1.43487	2.05372	1.96706	1283
LINC02207	1.49523	2.17272	2.00009	1283
LINC01579	1.42105	2.339	2.07753	1283
LINC01580	1.57559	2.14203	2.02091	1283
LINC01581	1.53464	2.09859	2.01025	1283
LOC105369203	1.45887	2.149	2.01646	1283
LOC105370984	1.64441	2.26923	2.04615	1283
MCTP2	1.53318	2.10418	1.9984	1283
LINC02852	1.48254	2.26646	2.01891	1283
LOC105370986	1.58585	2.37049	2.0503	1283
LOC105370987	1.52313	2.32687	1.91519	1283
LOC105370988	1.47505	2.1029	1.95658	1283
LOC440311	1.4712	2.35982	1.95369	1283
LOC105370989	1.46456	2.108	1.94434	1283
LOC105370991	1.39964	2.047	1.9405	1283
LOC124903581	1.33172	2.2208	1.95175	1283
LOC105370990	1.37264	2.07615	1.89014	1283
LETR1	1.51015	2.08715	1.93667	1283
LINC00924	1.48633	2.07146	1.91799	1283
LOC105370993	1.51874	2.104	1.93109	1283
LOC105370995	1.19641	2.10472	1.93148	1283
LOC124903582	1.4459	2.12295	1.8827	1283
LOC112268156	1.4382	2.07646	1.91148	1283
LOC105370998	1.42351	2.22739	1.98124	1283
LOC105369212	1.43141	2.0889	1.91777	1283
NR2F2-AS1	1.43772	2.05644	1.90393	1283
LOC124903583	1.38746	2.07215	1.869	1283
LOC105370997	1.46864	2.25036	1.92742	1283
LOC124903584	1.44795	2.09833	1.91218	1283
NR2F2	1.40838	2.07698	1.86746	1283
MIR1469	1.46115	2.40795	1.88977	1283
LOC101927263	1.41118	2.05533	1.88306	1283
LOC105371001	1.39241	2.11372	1.91027	1283
LOC105371002	1.39077	2.05321	1.86655	1283
SPATA8-AS1	1.47936	2.03687	1.84439	1283
SPATA8	1.46461	2.25472	1.91516	1283
LOC105371004	0.97733	2.025	1.86345	1283
LOC105371005	1.03605	2.11044	1.9265	1283
LINC02253	1.29913	1.99918	1.86707	1283
LOC105371006	0.95015	2.03844	1.85814	1283
LINC02254	1.43095	2.04044	1.89772	1283
LOC101927310	1.66133	2.12144	1.91772	1283
LOC105371007	1.67869	2.11131	1.90185	1283
LINC00923	1.73264	2.04518	1.89723	1283
LOC124903585	1.58062	2.19431	1.91284	1283
ARRDC4	1.69838	2.142	1.92846	1283
LOC105371009	1.49756	2.05134	1.829	1283
LINC02251	1.61115	2.08349	1.87735	1283
LINC01582	1.53154	2.20649	1.89378	1283
LOC105371010	1.77077	2.14987	1.95341	1283
LINC02351	1.75459	2.07449	1.93136	1283
FAM169BP	1.82885	2.13131	2.00324	1283
IRAIN	1.73464	2.25559	1.98826	1283
IGF1R	1.97913	2.26952	2.05515	1283
LOC124903560	1.84338	2.19408	2.00474	1283
MIR4714	1.46659	2.61869	2.01815	1283
LOC124903561	1.93126	2.24315	2.08361	1283
PGPEP1L	1.87605	2.18313	2.00782	1283
LUNAR1	1.82669	2.18949	1.99418	1283
SYNM-AS1	1.86569	2.26862	2.08218	1283
SYNM	1.94544	2.23972	2.08152	1283
TTC23	1.97559	2.47371	2.10467	1283
TTC23-AS1	1.84792	2.34387	2.09461	1283
LRRC28	1.97046	2.33121	2.12951	1283
HSP90B2P	1.84054	2.43492	2.10949	1283
LINC02244	1.88008	2.42231	2.14023	1283
LOC105371017	1.8989	2.31044	2.11465	1283
LINC03080	1.84551	2.35115	2.08214	1283
LOC107984790	1.71995	2.27151	1.98465	1283
LOC105371019	1.82226	2.29087	2.03746	1283
MEF2A	1.94956	2.29844	2.12071	1283
LYSMD4	1.8992	2.4197	2.09412	1283
LOC105371020	1.79931	2.76506	2.04625	1283
DNM1P46	1.51351	2.42324	1.8946	1283
LOC124903563	1.43144	2.42175	1.84693	1283
LOC400464	1.50815	2.99744	2.03272	1283
ADAMTS17	1.76969	2.41659	2.02008	1283
LOC105371022	1.76941	3.07833	2.06138	1283
SPATA41	1.78313	2.9398	2.00178	1283
LOC105371021	1.75867	3.10913	2.06239	1283
CERS3-AS1	1.87931	2.99044	2.00304	1283
CERS3	1.89928	2.94498	1.98958	1283
PRKXP1	1.672	2.69496	1.91037	1283
LOC102723335	1.16541	2.00251	1.55859	1283
LINS1	1.86138	2.94898	2.0269	1283
ASB7	1.88274	2.20323	2.06221	1283
LOC105371024	1.91531	2.17603	2.07968	1283
LOC440313	1.6579	2.52626	2.04331	1283
GCAWKR	1.87208	2.23795	2.06441	1283
LOC124903575	1.72328	2.52239	2.12183	1283
ALDH1A3	1.91123	2.25915	2.11799	1283
ALDH1A3-AS1	1.88346	2.26987	2.09915	1283
LRRK1	1.90679	2.22403	2.059	1283
LOC105371026	1.90087	2.2429	2.07651	1283
LOC124903565	1.81082	2.5021	2.16968	1283
LOC124903564	1.75567	2.55274	2.1191	1283
CHSY1	1.9461	2.32669	2.1211	1283
LOC107984727	1.50231	2.6898	2.14624	1283
SELENOS	1.87654	2.40959	2.12782	1283
SNRPA1	1.88731	2.42998	2.14833	1283
SNRPA1-DT	1.85118	2.33892	2.0748	1283
PCSK6	1.88472	2.1829	2.05617	1283
LOC100507472	1.73379	2.49162	2.19246	1283
PCSK6-AS1	1.7299	2.45544	2.13095	1283
LOC124903566	1.71523	2.13672	1.9859	1283
LOC107987228	1.6149	2.12208	1.85953	1283
LOC124903567	1.2592	2.85431	2.00421	1283
LINC02348	1.772	2.53974	1.99745	1283
TM2D3	1.94913	2.30123	2.10717	1283
TARS3	1.91638	2.52774	2.08823	1283
LOC124903609	1.57556	2.93958	2.10603	1283
UBE2Q2P13	1.81638	2.85544	2.07295	1283
OR4F6	0.82908	2.81978	2.02628	1283
OR4F15	1.04495	2.83722	2.06496	1283
OR4F13P	0.99544	2.27123	2.03594	1283
LOC105376730	0.87992	3.18631	1.99735	1283
DDX11L10	0.32318	2.73152	1.39924	1283
MIR6859-4	0.48003	2.97059	1.81508	1283
WASIR2	0.55826	3.00357	1.95672	1283
POLR3K	1.04431	3.10528	2.07549	1283
SNRNP25	1.01172	3.02577	2.12774	1283
RHBDF1	0.97682	3.11864	2.07876	1283
LOC124903617	0.85336	2.80955	1.80309	1283
MPG	1.02777	3.18811	2.06632	1283
NPRL3	1.05574	3.03286	2.0933	1283
HBZ	0.92964	2.92316	1.87051	1283
LOC107983982	0.60656	2.51787	1.52138	1283
HBM	0.99459	2.50895	2.00108	1283
HBA2	0.46638	2.72886	1.62013	1283
HBA1	0.34372	3.08749	2.02002	1283
HBQ1	1.00715	2.72467	2.20389	1283
LUC7L	1.09172	2.24987	2.09308	1283
FAM234A	1.091	2.2998	2.10324	1283
RGS11	1.03959	2.35016	2.08452	1283
ARHGDIG	1.15056	2.11626	1.82155	1283
PDIA2	1.37866	2.23551	1.95684	1283
AXIN1	1.51056	2.28174	2.12403	1283
MRPL28	1.42208	2.36621	2.04169	1283
PGAP6	1.45359	2.28433	2.03201	1283
LOC100134368	1.39395	2.24859	2.00592	1283
NME4	1.4849	2.24246	1.90691	1283
CAPN15	1.5042	2.30849	2.11939	1283
MIR5587	1.52705	2.77941	2.21121	1283
MIR3176	1.35515	2.56774	2.11364	1283
PRR35	1.45705	2.43115	2.1696	1283
NHLRC4	1.36761	2.35892	2.05388	1283
PIGQ	1.79051	2.35031	2.07506	1283
RAB40C	1.86231	2.41915	2.11003	1283
LOC124903618	1.74044	2.38949	2.03485	1283
WFIKKN1	1.75754	2.59482	2.17733	1283
METTL26	1.82864	2.52718	2.18586	1283
LOC100287175	1.71631	2.40774	2.0461	1283
MCRIP2	1.75092	2.34162	2.01579	1283
LOC105371038	1.74531	2.63908	2.17534	1283
WDR90	1.70156	2.50064	2.12682	1283
RHOT2	1.78318	2.51985	2.1156	1283
RHBDL1	1.89246	2.69864	2.2326	1283
STUB1-DT	1.63497	2.44646	2.06435	1283
STUB1	1.7422	2.54403	2.18828	1283
JMJD8	1.92438	2.71533	2.30115	1283
WDR24	1.85256	2.63803	2.2356	1283
FBXL16	1.81382	2.373	2.05608	1283
METRN	1.8199	2.56959	2.16455	1283
ANTKMT	1.84146	2.81692	2.24983	1283
CCDC78	1.92051	2.52403	2.19778	1283
HAGHL	1.81513	2.47998	2.11563	1283
CIAO3	1.88669	2.51941	2.15027	1283
MSLN	1.69336	2.39003	2.01616	1283
MIR662	1.14961	2.33536	1.7246	1283
RPUSD1	1.88203	2.51318	2.16852	1283
CHTF18	1.26215	2.28815	2.05326	1283
GNG13	1.52015	2.30051	1.94561	1283
LMF1	1.79113	2.19459	2.02842	1283
LOC124903619	1.67487	2.28372	2.02035	1283
LOC107984876	1.51969	2.36041	1.91988	1283
LMF1-AS1	1.90313	2.40644	2.15369	1283
LOC124903620	1.58677	2.45544	2.07899	1283
CEROX1	1.6562	2.26574	1.96388	1283
SOX8	1.75738	2.42818	2.1432	1283
SSTR5-AS1	1.60549	2.079	1.88948	1283
SSTR5	1.63005	2.09774	1.90796	1283
C1QTNF8	1.77903	2.30274	2.07671	1283
LOC107984906	1.03815	2.38031	2.08031	1283
LOC105371042	1.03374	2.16715	1.97291	1283
CACNA1H	1.87251	2.16049	2.05065	1283
LOC124903622	1.82979	2.72759	2.30645	1283
LOC124903623	1.66918	2.50105	2.09566	1283
TPSG1	1.71059	2.26172	2.0048	1283
LOC124903621	1.4739	2.28449	1.92293	1283
TPSB2	1.0862	2.34921	1.65296	1283
TPSAB1	0.53769	2.94931	1.90792	1283
TPSD1	1.64928	2.27387	1.97465	1283
LOC124903624	0.84879	2.17074	1.94478	1283
UBE2I	1.74708	2.29205	1.94044	1283
BAIAP3	1.79523	2.29564	2.02974	1283
TSR3	1.77923	2.47339	2.13772	1283
GNPTG	1.82026	2.31987	2.09451	1283
UNKL	1.86828	2.24623	2.03465	1283
LOC101929440	1.74585	2.48249	2.10889	1283
UQCC4	1.78554	2.69672	2.21906	1283
LOC105371044	1.73477	2.35151	2.06099	1283
PERCC1	1.69738	2.29959	1.99971	1283
CCDC154	1.9339	2.44336	2.17631	1283
CLCN7	1.90238	2.2909	2.11368	1283
PTX4	1.81613	2.47544	2.11763	1283
TELO2	1.98718	2.31244	2.16381	1283
IFT140	1.98103	2.31405	2.12185	1283
TMEM204	1.96915	2.41534	2.17526	1283
LOC105371046	1.949	2.36272	2.12342	1283
CRAMP1	2.003	2.51387	2.14925	1283
JPT2	1.97005	2.56564	2.16755	1283
MAPK8IP3	1.9381	2.42475	2.11413	1283
MAPK8IP3-AS1	1.03582	2.59236	2.12559	1283
MIR3177	1.15477	2.31329	1.6296	1283
NME3	1.73074	2.65531	2.21465	1283
MRPS34	1.90677	2.81767	2.3155	1283
EME2	2.0229	2.62815	2.26428	1283
SPSB3	1.96567	2.55692	2.2013	1283
NUBP2	1.83838	2.62403	2.13164	1283
IGFALS	1.80364	2.77354	2.19833	1283
HAGH	1.75697	2.43377	2.00093	1283
FAHD1	1.56718	2.44077	2.02662	1283
MEIOB	1.69346	2.23262	1.91086	1283
LINC02124	1.56605	2.65672	2.08779	1283
LOC124903625	1.70287	2.55144	2.08624	1283
ZNF598	1.87405	2.32233	2.10189	1283
LOC124903626	1.46277	2.16149	1.76452	1283
NHERF2	1.90638	2.3729	2.10004	1283
NTHL1	1.90913	2.377	2.14059	1283
TSC2	2.00928	2.417	2.20795	1283
MIR1225	1.93664	3.00803	2.43046	1283
PKD1-AS1	1.95644	2.60387	2.24482	1283
MIR6511B1	1.74315	2.69626	2.22512	1283
MIR4516	1.49941	2.23159	1.91679	1283
MIR3180-5	1.49941	2.23159	1.91679	1283
RAB26	1.86738	2.45203	2.1433	1283
SNHG19	1.73928	2.67518	2.17805	1283
SNORD60	1.49449	2.69359	2.16115	1283
TRAF7	1.96405	2.53869	2.14484	1283
CASKIN1	1.97718	2.63946	2.1794	1283
MLST8	1.874	2.61569	2.18642	1283
BRICD5	1.86351	2.65792	2.20073	1283
PGP	1.80382	2.59095	2.14867	1283
E4F1	2.03551	2.51536	2.22058	1283
DNASE1L2	1.81433	2.63472	2.23514	1283
ECI1	1.99954	2.52621	2.22095	1283
ECI1-AS1	1.56877	2.58305	2.06699	1283
LOC107984839	1.95613	2.63198	2.26838	1283
RNPS1	1.98446	2.46764	2.21142	1283
MIR3677HG	1.90538	2.48195	2.15379	1283
MIR3677	1.50728	2.65039	2.02355	1283
MIR940	1.55126	2.6098	2.08636	1283
MIR4717	1.40518	2.49346	1.93611	1283
ABCA3	1.95846	2.36421	2.12912	1283
ABCA17P	1.88672	2.34144	2.08619	1283
CCNF	1.8769	2.44774	2.03975	1283
MIR6767	1.48618	2.60149	2.0563	1283
LOC105371050	1.83187	2.52452	2.12742	1283
TEDC2	1.92841	2.52772	2.17914	1283
MIR6768	1.7699	2.72049	2.24545	1283
TEDC2-AS1	1.86451	2.59831	2.16391	1283
NTN3	1.99251	2.59021	2.25683	1283
TBC1D24	2.01569	2.48587	2.1852	1283
ATP6V0C	1.82718	2.41044	2.1277	1283
AMDHD2	1.92962	2.47318	2.13613	1283
CEMP1	1.78905	2.63849	2.21123	1283
MIR3178	1.38895	2.37751	1.88518	1283
PDPK1	1.95336	2.55106	2.23534	1283
LOC652276	1.10197	3.22431	2.14138	1283
FLJ42627	0.26872	3.75255	1.86433	1283
ERVK13-1	1.67038	3.41477	2.08246	1283
LOC124903627	1.62241	3.44283	2.0889	1283
KCTD5	2.00777	2.60598	2.18296	1283
PRSS27	1.82436	2.33133	2.11322	1283
SRRM2-AS1	1.90436	2.29146	2.09488	1283
SRRM2	1.87856	2.24277	2.05702	1283
ELOB	1.72659	2.28177	2.01143	1283
PRSS33	1.56779	2.12618	1.81319	1283
SNORA3C	1.73103	2.63018	2.15188	1283
PRSS41	1.91064	2.42603	2.16827	1283
PRSS21	1.87056	2.40762	2.1249	1283
LOC124903628	1.67513	2.23964	1.92315	1283
FLYWCH2	1.78879	2.47023	2.05162	1283
FLYWCH1	1.8499	2.42385	2.04187	1283
LOC105371055	1.83292	2.47539	2.06994	1283
KREMEN2	1.83246	2.64198	2.17521	1283
PAQR4	1.94331	2.81913	2.28348	1283
PKMYT1	1.96538	2.58367	2.21205	1283
GREP1	1.8689	2.5987	2.10348	1283
CLDN9	1.59767	2.36574	2.0057	1283
CLDN6	1.77969	2.45552	2.07426	1283
TNFRSF12A	1.74364	2.4658	2.06599	1283
HCFC1R1	1.78028	2.48646	2.08069	1283
THOC6	1.91454	2.56339	2.22829	1283
BICDL2	1.86331	2.50395	2.13305	1283
LOC100128770	1.76241	2.41218	2.0535	1283
MMP25	1.83851	2.43203	2.03527	1283
MMP25-AS1	1.7209	2.52083	1.99935	1283
LOC124900372	1.73851	2.61699	1.99303	1283
IL32	1.82428	2.93129	2.10176	1283
ZSCAN10	1.92879	2.49474	2.14859	1283
LOC124903629	1.59474	2.33198	1.97097	1283
ZNF205-AS1	1.77556	2.47118	2.11	1283
ZNF205	1.88633	2.53867	2.14944	1283
ZNF213-AS1	1.77231	2.41421	2.08768	1283
ZNF213	1.93969	2.53526	2.17293	1283
CASP16P	1.83582	2.41131	2.11544	1283
OR1F1	1.48359	2.57977	2.0397	1283
OR1F2P	1.58474	2.73267	2.1289	1283
ZNF200	1.86292	2.39962	2.12713	1283
MEFV	1.82846	2.35308	2.03303	1283
LINC00921	1.88049	2.77237	2.2499	1283
ZNF263	1.99413	2.50436	2.16692	1283
